eGRID2012 State File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,NJ,34,"23,680.2","259,579,009.0","140,242,511.9","65,232,564.1","31,693,909.2","6,494.48","3,744.45","12,195.68","16,860,463.9","1,436,774.7","287,520.8","16,920,115.8",N/A,0.1991,0.2363,0.3739,516.93,22.03,4.41,518.76,N/A,0.0500,0.0534,0.0940,129.91,N/A,0.4060,0.4818,0.7624,"1,054.02",44.91,8.99,N/A,1.3453,1.0469,0.2398,0.3487,1.3381,1.1223,0.2620,0.3906,1.7404,0.1067,0.0064,0.1563,"1,891.14","2,013.04",898.99,"1,003.70",N/A,N/A,0.1252,0.0775,0.0316,0.0438,0.1250,0.0847,0.0344,0.0486,0.1620,0.0079,0.0008,0.0197,176.02,148.97,118.64,126.18,N/A,N/A,0.4678,0.6954,0.4306,"1,061.92",25.79,7.67,N/A,"1,897,474.9","320,377.2","28,284,904.5","33,110,224.0","-155,421.0","983,045.9","11,568.0","273,482.2",0.0,"506,908.4",0.0,"64,119,889.0","1,112,675.2","1,268,096.2","31,992,710.9","33,239,853.2",2.9088,0.4911,43.3601,50.7572,-0.2383,1.5070,0.0177,0.4192,0.0000,0.7771,0.0000,98.2943,1.7057,1.9440,49.0441,50.9559
33,NM,35,"9,965.1","344,387,639.5","161,225,768.7","36,635,909.3","16,583,901.4","60,305.34","27,327.22","16,564.06","32,310,828.2","800,732.6","952,779.6","32,466,916.7",N/A,3.2921,3.2956,0.9043,"1,763.89",21.86,26.01,"1,772.41",N/A,0.3502,0.3390,0.0962,187.64,N/A,3.5627,3.5665,0.9786,"1,908.86",23.65,28.14,N/A,4.5768,42.7588,0.6570,3.5627,4.5832,45.0656,0.7056,3.5104,1.3180,3.5784,0.0061,0.9786,"2,214.02","2,859.56","1,034.47","1,908.86",N/A,N/A,0.4286,2.4380,0.0753,0.3502,0.4209,2.4380,0.0787,0.3390,0.1234,0.2040,0.0007,0.0962,207.33,163.04,118.59,187.64,N/A,N/A,2.6490,3.0020,0.6448,"1,682.10",23.16,20.58,N/A,"24,994,048.8","46,148.9","8,799,041.3",0.0,"222,819.0","14,266.3","2,225,788.0","333,797.0",0.0,0.0,0.0,"33,839,239.0","2,796,670.3","2,573,851.3","33,853,505.3","2,782,404.0",68.2228,0.1260,24.0175,0.0000,0.6082,0.0389,6.0754,0.9111,0.0000,0.0000,0.0000,92.3663,7.6337,7.0255,92.4053,7.5947
34,NV,32,"17,929.0","237,416,383.8","117,896,225.0","35,142,774.0","17,191,094.3","9,756.65","5,038.84","4,876.18","16,119,342.4","551,201.7","201,328.5","16,156,336.0",N/A,0.5553,0.5862,0.2775,917.36,15.68,5.73,919.47,N/A,0.0822,0.0855,0.0411,135.79,N/A,0.6552,0.6917,0.3274,"1,082.45",18.51,6.76,N/A,2.0916,-1.4678,0.4241,0.6559,2.2026,-1.4413,0.4650,0.6841,2.2452,-0.1471,0.0072,0.3181,"2,274.60",-98.16,889.44,"1,081.91",N/A,N/A,0.1927,2.4380,0.0565,0.0823,0.2071,2.4380,0.0611,0.0856,0.2069,0.2444,0.0010,0.0399,209.60,163.04,118.47,135.70,N/A,N/A,0.9623,1.1531,0.5261,"1,205.55",19.60,9.33,N/A,"4,079,431.7","18,874.7","25,646,658.3",0.0,"2,440,415.0","18,961.0","128,788.0","451,295.0","2,339,097.0","7,324.2","11,929.0","29,764,218.0","5,378,556.0","2,938,141.0","29,783,179.0","5,359,595.0",11.6082,0.0537,72.9785,0.0000,6.9443,0.0540,0.3665,1.2842,6.6560,0.0208,0.0339,84.6951,15.3049,8.3606,84.7491,15.2509
35,NY,36,"48,055.8","626,602,859.3","312,775,128.3","135,662,526.5","61,229,371.9","23,118.18","11,030.94","34,220.30","38,169,117.1","3,324,160.7","561,770.0","38,289,788.0",N/A,0.3408,0.3603,0.5045,562.71,24.50,4.14,564.49,N/A,0.0738,0.0705,0.1092,121.83,N/A,0.6829,0.7219,1.0108,"1,127.43",49.09,8.30,N/A,2.8713,4.3828,0.3905,0.5815,2.5660,4.5176,0.4066,0.5772,7.6875,4.5387,0.0430,0.6033,"2,126.84","2,121.50","1,026.44","1,151.68",N/A,N/A,0.2782,0.3298,0.0433,0.0637,0.2486,0.3262,0.0452,0.0634,0.7448,0.3415,0.0048,0.0661,206.07,159.65,113.74,126.11,N/A,N/A,0.9192,1.2257,1.3154,"1,222.80",33.36,8.17,N/A,"4,551,039.1","580,248.1","59,462,256.1","40,774,560.0","24,150,828.0","2,179,706.9","2,974,614.7","52,713.0",0.0,"936,560.5",0.0,"106,304,663.8","29,357,862.6","5,207,034.6","67,709,810.8","67,952,715.7",3.3547,0.4277,43.8310,30.0559,17.8021,1.6067,2.1927,0.0389,0.0000,0.6904,0.0000,78.3596,21.6404,3.8382,49.9105,50.0895
36,OH,39,"39,660.3","1,102,935,989.6","508,904,734.1","129,741,418.3","57,367,098.9","87,353.25","40,997.48","348,748.84","104,821,036.4","2,645,130.3","3,182,766.7","105,342,121.2",N/A,1.3466,1.4293,5.3761,"1,615.85",20.39,24.53,"1,623.88",N/A,0.1584,0.1611,0.6324,190.08,N/A,1.5708,1.6673,6.2712,"1,884.89",23.78,28.62,N/A,1.9130,2.2210,0.1395,1.5697,1.9669,2.6555,0.1821,1.6327,7.9716,6.2947,0.0058,6.2498,"2,120.75","3,226.02",991.97,"1,898.50",N/A,N/A,0.1875,0.1460,0.0167,0.1584,0.1921,0.1806,0.0197,0.1612,0.7813,0.4138,0.0007,0.6306,207.85,212.10,118.80,191.56,N/A,N/A,1.7102,1.9424,7.7580,"1,607.47",19.94,24.66,N/A,"85,588,636.4","1,281,953.1","22,664,563.6","17,086,998.0","414,161.0","716,500.2","985,485.0","32,324.0",0.0,"970,796.9",0.0,"127,592,948.1","2,148,470.2","1,734,309.2","111,222,450.3","18,518,968.0",65.9686,0.9881,17.4690,13.1700,0.3192,0.5523,0.7596,0.0249,0.0000,0.7483,0.0000,98.3440,1.6560,1.3367,85.7262,14.2738
37,OK,40,"25,816.9","655,725,199.8","339,105,875.3","77,757,667.7","38,568,958.7","68,415.01","33,251.21","78,711.17","53,328,418.3","1,589,071.8","1,225,751.6","53,535,095.1",N/A,1.7597,1.7242,2.0245,"1,371.66",20.44,15.76,"1,376.97",N/A,0.2087,0.1961,0.2401,162.65,N/A,1.9915,1.9513,2.2912,"1,552.31",23.13,17.84,N/A,3.1609,28.5842,0.9423,1.9991,2.9274,28.0297,1.0424,1.8789,4.8081,1.7670,0.0062,2.2923,"2,175.34","1,977.42","1,002.19","1,560.73",N/A,N/A,0.2925,2.2270,0.1117,0.2090,0.2722,2.2002,0.1208,0.1963,0.4449,0.1377,0.0007,0.2396,201.28,154.06,118.78,163.16,N/A,N/A,2.0168,2.6444,1.6495,"1,466.53",23.50,13.89,N/A,"29,301,757.5","10,693.5","39,022,848.6",0.0,"1,028,804.0","363,487.8","8,020,367.0",0.0,0.0,"9,709.3",0.0,"68,345,008.9","9,412,658.8","8,383,854.8","68,708,496.7","9,049,171.0",37.6834,0.0138,50.1852,0.0000,1.3231,0.4675,10.3146,0.0000,0.0000,0.0125,0.0000,87.8949,12.1051,10.7820,88.3623,11.6377
38,OR,41,"18,972.1","124,560,183.5","38,163,661.4","60,612,559.4","24,166,414.8","4,522.92","1,369.86","14,399.06","7,896,254.3","665,314.4","186,427.9","7,932,136.4",N/A,0.1492,0.1134,0.4751,260.55,10.98,3.08,261.73,N/A,0.0726,0.0718,0.2312,126.79,N/A,0.5972,0.4537,1.9012,"1,042.62",43.92,12.31,N/A,2.0481,N/A,0.1331,0.4870,1.9803,N/A,0.1530,0.4673,8.6833,N/A,0.0073,1.6105,"2,079.53",N/A,845.64,"1,073.65",N/A,N/A,0.2066,N/A,0.0186,0.0636,0.1945,N/A,0.0210,0.0601,0.8759,N/A,0.0010,0.2104,209.76,N/A,118.38,140.25,N/A,N/A,0.6376,0.5269,1.9016,"1,040.99",47.48,13.61,N/A,"2,634,334.5","5,925.0","11,624,679.2",0.0,"39,407,149.0","841,357.0","6,035,761.0","6,412.0","16,241.0","40,700.6",0.0,"14,305,639.4","46,306,920.0","6,899,771.0","15,146,996.4","45,465,563.0",4.3462,0.0098,19.1787,0.0000,65.0148,1.3881,9.9579,0.0106,0.0268,0.0671,0.0000,23.6018,76.3982,11.3834,24.9899,75.0101
39,PA,42,"54,685.0","1,339,016,860.5","608,470,750.5","223,416,431.4","96,651,089.5","133,396.37","63,111.56","279,451.59","118,496,909.6","5,293,017.5","3,486,416.1","119,092,738.2",N/A,1.1942,1.3060,2.5016,"1,060.77",23.69,15.61,"1,066.11",N/A,0.1992,0.2074,0.4174,176.99,N/A,1.8491,2.0222,3.8736,"1,642.53",36.68,24.16,N/A,2.8315,4.0213,0.1606,1.8247,2.9457,6.3668,0.2001,1.9272,5.7084,0.8517,0.0159,3.5478,"2,075.36","2,313.74",908.30,"1,624.04",N/A,N/A,0.2813,0.2667,0.0211,0.1994,0.2905,0.3617,0.0259,0.2083,0.5672,0.0565,0.0021,0.3878,206.21,153.43,119.09,177.50,N/A,N/A,2.0910,2.5526,4.9645,"1,592.14",28.06,22.76,N/A,"87,148,205.0","360,589.3","53,063,084.1","75,174,408.0","1,798,553.0","2,327,352.5","2,128,658.0","28,863.0",0.0,"1,386,718.6",0.0,"217,133,004.9","6,283,426.5","4,484,873.5","144,285,949.4","79,130,482.0",39.0071,0.1614,23.7508,33.6477,0.8050,1.0417,0.9528,0.0129,0.0000,0.6207,0.0000,97.1876,2.8124,2.0074,64.5816,35.4184
40,RI,44,"2,052.2","64,577,922.1","32,002,765.1","8,309,035.9","4,060,637.4",762.17,380.09,35.62,"3,768,286.1","148,274.5","14,973.0","3,772,163.8",N/A,0.1835,0.1872,0.0086,907.03,17.84,1.80,907.97,N/A,0.0236,0.0238,0.0011,116.71,N/A,0.1836,0.1873,0.0086,907.65,17.86,1.80,N/A,N/A,21.5653,0.1583,0.1858,N/A,21.5664,0.1592,0.1893,N/A,2.7841,0.0051,0.0087,N/A,"2,596.84",916.61,918.77,N/A,N/A,N/A,1.3540,0.0205,0.0240,N/A,1.3540,0.0203,0.0241,N/A,0.1748,0.0007,0.0011,N/A,163.04,118.75,118.87,N/A,N/A,0.2275,0.2402,0.0129,915.14,18.09,1.84,N/A,0.0,"17,874.2","8,185,000.6",0.0,"4,266.0","100,515.0","1,380.0",0.0,0.0,0.0,0.0,"8,202,874.9","106,161.0","101,895.0","8,303,389.9","5,646.0",0.0000,0.2151,98.5072,0.0000,0.0513,1.2097,0.0166,0.0000,0.0000,0.0000,0.0000,98.7223,1.2777,1.2263,99.9320,0.0680
41,SC,45,"26,596.0","436,320,176.5","202,323,523.0","96,755,682.3","44,036,780.0","21,243.79","9,568.15","54,472.96","37,176,847.9","1,684,240.0","1,197,347.9","37,380,121.3",N/A,0.4391,0.4346,1.1260,768.47,17.41,12.37,772.67,N/A,0.0974,0.0946,0.2497,170.41,N/A,0.9424,0.9326,2.4164,"1,649.15",37.36,26.56,N/A,1.1742,120.6561,0.2667,0.8668,1.1586,127.0810,0.2790,0.8640,3.1744,29.7950,0.3445,2.2223,"2,128.31","13,174.56",970.65,"1,733.24",N/A,N/A,0.1127,1.4932,0.0332,0.0903,0.1101,1.4508,0.0336,0.0884,0.3048,0.3687,0.0429,0.2315,204.35,163.04,120.93,180.55,N/A,N/A,1.3986,1.4913,4.3527,"1,757.90",44.83,30.57,N/A,"28,396,145.2","108,399.0","14,331,878.9","51,145,302.0","524,239.0","2,143,472.6",0.0,0.0,0.0,"106,245.6",0.0,"94,087,970.7","2,667,711.6","2,143,472.6","45,086,141.3","51,669,541.0",29.3483,0.1120,14.8124,52.8603,0.5418,2.2153,0.0000,0.0000,0.0000,0.1098,0.0000,97.2428,2.7572,2.2153,46.5979,53.4021
42,SD,46,"4,432.9","33,058,791.5","14,821,756.0","12,017,722.0","5,502,070.9","10,849.69","4,559.75","12,403.15","3,358,271.8","77,327.0","107,308.6","3,375,716.5",N/A,1.8056,1.6575,2.0641,558.89,6.43,8.93,561.79,N/A,0.6564,0.6153,0.7504,203.17,N/A,6.9138,6.3465,7.9037,"2,140.00",24.64,34.19,N/A,7.3434,32.8658,0.6407,6.9138,7.1673,11.1110,0.5346,6.3166,8.4738,2.6119,0.0066,7.9037,"2,197.41","5,412.95","1,303.90","2,140.00",N/A,N/A,0.7005,0.9235,0.0585,0.6564,0.6960,0.6882,0.0534,0.6153,0.8083,0.0734,0.0006,0.7504,209.60,152.10,119.07,203.17,N/A,N/A,5.6386,4.4476,6.0542,"2,001.18",26.22,27.10,N/A,"2,918,755.9","5,718.3","214,100.7",0.0,"5,964,481.0",0.0,"2,914,666.0",0.0,0.0,0.0,0.0,"3,138,575.0","8,879,147.0","2,914,666.0","3,138,575.0","8,879,147.0",24.2871,0.0476,1.7815,0.0000,49.6307,0.0000,24.2531,0.0000,0.0000,0.0000,0.0000,26.1162,73.8838,24.2531,26.1162,73.8838
43,TN,47,"25,710.6","440,443,036.0","220,682,390.5","77,385,936.5","36,276,408.4","23,869.57","11,456.37","69,210.21","42,463,377.1","1,126,716.7","1,342,973.9","42,683,368.6",N/A,0.6169,0.6316,1.7887,"1,097.44",14.56,17.35,"1,103.13",N/A,0.1084,0.1038,0.3143,192.82,N/A,1.0745,1.1001,3.1155,"1,911.48",25.36,30.23,N/A,1.2498,26.5133,0.3467,1.0790,1.1945,26.5916,0.4424,1.0351,3.6160,1.6699,1.0668,3.1338,"2,163.46","1,773.11","1,014.76","1,946.19",N/A,N/A,0.1192,2.4380,0.0441,0.1081,0.1138,2.4380,0.0543,0.1035,0.3450,0.1536,0.1357,0.3138,206.41,163.04,129.07,194.89,N/A,N/A,0.8997,1.2182,2.7692,"1,632.16",20.44,25.36,N/A,"35,419,309.1","144,479.8","8,075,159.5","25,102,101.0","7,806,577.0","776,782.6","47,492.0",0.0,0.0,"14,035.5",0.0,"68,755,084.9","8,630,851.6","824,274.6","44,429,766.5","32,956,170.0",45.7697,0.1867,10.4349,32.4375,10.0878,1.0038,0.0614,0.0000,0.0000,0.0181,0.0000,88.8470,11.1530,1.0651,57.4132,42.5868
44,TX,48,"135,365.8","3,173,156,987.6","1,564,526,492.7","429,697,350.7","205,447,954.4","150,149.67","70,889.70","410,195.38","258,352,875.5","7,671,865.4","5,623,891.9","259,305,005.5",N/A,0.6989,0.6901,1.9092,"1,202.49",17.85,13.09,"1,206.92",N/A,0.0946,0.0906,0.2585,162.84,N/A,0.8375,0.8270,2.2880,"1,441.06",21.40,15.68,N/A,1.3984,4.6569,0.4459,0.8387,1.3493,4.8510,0.4528,0.8108,4.8545,82.3796,0.0095,2.2941,"2,234.08","3,134.48",927.86,"1,449.60",N/A,N/A,0.1340,0.3084,0.0573,0.0947,0.1278,0.3242,0.0572,0.0906,0.4651,5.4561,0.0012,0.2590,214.06,207.60,119.19,163.68,N/A,N/A,0.8166,0.9587,1.8520,"1,310.67",22.15,10.67,N/A,"138,192,432.8","3,814,854.2","213,901,281.8","38,441,017.0","584,474.4","1,684,258.9","31,994,944.0","118,265.0",0.0,"673,259.9","292,562.7","395,315,408.4","34,381,942.3","33,797,467.9","358,558,650.3","71,138,700.4",32.1604,0.8878,49.7795,8.9461,0.1360,0.3920,7.4459,0.0275,0.0000,0.1567,0.0681,91.9986,8.0014,7.8654,83.4445,16.5555
45,UT,49,"8,826.7","370,598,739.8","164,276,334.7","39,400,420.8","17,327,101.3","51,961.45","22,287.72","23,116.61","35,475,233.4","871,733.2","1,103,711.6","35,655,461.9",N/A,2.6376,2.5726,1.1734,"1,800.75",22.12,28.01,"1,809.90",N/A,0.2804,0.2713,0.1248,191.45,N/A,2.7630,2.6949,1.2292,"1,886.36",23.18,29.34,N/A,3.2377,19.9236,0.4576,2.7641,3.1810,19.6834,0.4903,2.6983,1.4714,1.3700,0.0092,1.2186,"2,067.39","1,420.59","1,033.51","1,888.39",N/A,N/A,0.3210,2.0624,0.0525,0.2807,0.3138,2.0371,0.0543,0.2715,0.1459,0.1418,0.0011,0.1237,204.97,147.05,118.59,191.74,N/A,N/A,2.0693,2.3852,0.6286,"1,607.73",22.70,19.86,N/A,"30,799,120.5","43,717.9","6,577,064.0",0.0,"747,786.0","59,716.3","703,911.0","1,619.0","334,638.0","4,460.1","128,388.0","37,552,750.5","1,847,670.3","1,099,884.3","37,612,466.8","1,787,954.0",78.1695,0.1110,16.6929,0.0000,1.8979,0.1516,1.7866,0.0041,0.8493,0.0113,0.3259,95.3105,4.6895,2.7916,95.4621,4.5379
46,VA,51,"29,875.0","384,526,861.2","195,229,529.3","70,739,234.7","33,133,544.6","24,925.47","12,319.67","41,121.56","28,892,649.6","2,438,306.3","811,218.6","29,043,990.7",N/A,0.7047,0.7436,1.1626,816.88,34.47,11.47,821.16,N/A,0.1296,0.1262,0.2139,150.28,N/A,1.1775,1.2425,1.9426,"1,364.87",57.59,19.16,N/A,2.1917,2.3155,0.2207,1.0893,2.2035,2.6293,0.2652,1.1005,3.7696,0.1583,0.0332,1.6721,"1,932.48","1,726.35",937.99,"1,375.70",N/A,N/A,0.2184,0.2178,0.0279,0.1231,0.2119,0.2415,0.0324,0.1205,0.3756,0.0149,0.0042,0.1890,192.53,162.35,118.60,155.48,N/A,N/A,1.6642,2.0303,3.5174,"1,705.72",71.43,27.45,N/A,"14,180,795.2","363,967.5","25,037,749.0","28,723,390.0","-321,800.0","2,372,689.1",0.0,0.0,0.0,"382,443.9",0.0,"68,688,345.6","2,050,889.1","2,372,689.1","42,337,644.7","28,401,590.0",20.0466,0.5145,35.3944,40.6046,-0.4549,3.3541,0.0000,0.0000,0.0000,0.5406,0.0000,97.1008,2.8992,3.3541,59.8503,40.1497
47,VT,50,"1,276.0","5,301,223.5","2,165,657.7","6,568,121.0","2,528,872.3",196.71,101.11,60.10,"13,780.1","341,084.3","45,542.0","24,420.5",N/A,0.0599,0.0800,0.0183,4.20,51.93,6.93,7.44,N/A,0.0742,0.0934,0.0227,5.20,N/A,1.0954,1.4623,0.3346,76.73,949.66,126.80,N/A,N/A,5.2581,N/A,5.2581,N/A,6.2922,N/A,6.2922,N/A,2.7070,N/A,2.7070,N/A,"3,019.14",N/A,"3,019.14",N/A,N/A,N/A,0.2829,N/A,0.2829,N/A,0.2759,N/A,0.2759,N/A,0.1456,N/A,0.1456,N/A,162.42,N/A,162.42,N/A,N/A,1.4023,1.6358,0.4984,130.91,"1,067.59",142.67,N/A,0.0,"3,419.8","2,538.8","4,989,338.0","1,109,205.0","353,207.5","106,897.0","3,515.0",0.0,0.0,0.0,"4,995,296.5","1,572,824.5","463,619.5","359,166.0","6,208,955.0",0.0000,0.0521,0.0387,75.9629,16.8877,5.3776,1.6275,0.0535,0.0000,0.0000,0.0000,76.0537,23.9463,7.0586,5.4683,94.5317
48,WA,53,"32,149.1","102,619,941.3","37,552,063.5","116,834,423.7","52,860,649.0","6,848.53","2,434.22","6,357.58","7,342,211.5","892,265.5","280,845.7","7,394,968.1",N/A,0.1172,0.0921,0.1088,125.69,7.64,2.40,126.59,N/A,0.1335,0.1296,0.1239,143.10,N/A,1.2022,0.9445,1.1160,"1,288.86",78.31,24.65,N/A,2.4892,26.1738,0.3200,1.1718,2.5111,26.1442,0.3333,1.1224,0.6574,0.6594,0.0109,0.2646,"2,431.88","1,750.41",854.99,"1,481.43",N/A,N/A,0.2126,2.4380,0.0444,0.1305,0.2108,2.4380,0.0462,0.1259,0.0562,0.0614,0.0015,0.0295,207.72,163.04,118.53,165.03,N/A,N/A,1.2576,1.0601,0.7389,"1,463.08",53.39,23.10,N/A,"3,762,956.9","432,049.3","5,437,592.5","9,333,709.0","89,507,906.0","1,616,174.0","6,598,716.0",794.0,0.0,"66,361.0","78,165.0","19,110,833.7","97,723,590.0","8,215,684.0","11,393,298.7","105,441,125.0",3.2208,0.3698,4.6541,7.9888,76.6109,1.3833,5.6479,0.0007,0.0000,0.0568,0.0669,16.3572,83.6428,7.0319,9.7517,90.2483
49,WI,55,"21,870.5","469,822,851.8","225,613,046.3","63,742,909.9","29,459,027.2","27,372.34","12,922.98","71,901.90","43,242,292.9","1,807,488.0","1,401,191.1","43,478,456.1",N/A,0.8588,0.8774,2.2560,"1,356.77",28.36,21.98,"1,364.18",N/A,0.1165,0.1146,0.3061,184.08,N/A,1.1808,1.2062,3.1017,"1,865.36",38.99,30.22,N/A,1.4618,1.6020,0.2454,1.1544,1.4699,1.5002,0.3159,1.1426,4.1887,3.0831,0.0110,3.1301,"2,280.70","1,682.18",892.41,"1,928.49",N/A,N/A,0.1336,0.1513,0.0327,0.1146,0.1336,0.1469,0.0403,0.1131,0.3828,0.2912,0.0015,0.3108,208.46,158.91,118.83,191.46,N/A,N/A,1.1265,1.2097,2.3270,"1,797.78",41.65,28.20,N/A,"32,758,435.1","317,567.7","11,542,006.7","14,299,595.0","1,522,235.0","1,668,526.8","1,557,578.0",0.0,0.0,"44,716.5","32,249.0","58,994,570.1","4,748,339.8","3,226,104.8","46,363,501.9","17,379,408.0",51.3915,0.4982,18.1071,22.4332,2.3881,2.6176,2.4435,0.0000,0.0000,0.0702,0.0506,92.5508,7.4492,5.0611,72.7352,27.2648
50,WV,54,"18,416.3","697,859,770.0","314,612,828.6","73,413,404.2","32,096,495.8","50,578.41","23,312.06","88,849.23","72,352,646.6","1,622,530.6","2,427,499.4","72,745,945.5",N/A,1.3779,1.4526,2.4205,"1,971.10",22.10,33.07,"1,981.82",N/A,0.1450,0.1482,0.2546,207.36,N/A,1.4309,1.5085,2.5136,"2,046.87",22.95,34.34,N/A,1.4328,N/A,0.6833,1.4311,1.4922,N/A,0.6501,1.4890,2.5198,N/A,0.0116,2.5139,"2,048.73",N/A,"1,385.75","2,047.17",N/A,N/A,0.1452,N/A,0.0584,0.1450,0.1486,N/A,0.0554,0.1482,0.2554,N/A,0.0010,0.2547,207.64,N/A,118.41,207.39,N/A,N/A,1.3558,1.5403,3.3535,"1,756.37",19.71,29.36,N/A,"70,267,428.1","143,448.4","242,894.2",0.0,"1,431,440.0","10,539.0","1,286,024.0",0.0,0.0,"31,630.6",0.0,"70,685,401.3","2,728,003.0","1,296,563.0","70,695,940.2","2,717,464.0",95.7147,0.1954,0.3309,0.0000,1.9498,0.0144,1.7518,0.0000,0.0000,0.0431,0.0000,96.2841,3.7159,1.7661,96.2984,3.7016
51,WY,56,"9,925.5","500,047,260.6","202,355,313.3","49,588,606.1","19,819,330.5","49,592.64","19,613.45","50,386.32","52,023,827.5","1,159,613.9","1,719,605.7","52,302,542.3",N/A,2.0002,1.9792,2.0322,"2,098.22",23.38,34.68,"2,109.46",N/A,0.1984,0.1939,0.2015,208.08,N/A,2.2376,2.2142,2.2734,"2,347.33",26.16,38.79,N/A,2.2515,3.1678,1.5372,2.2405,2.1876,3.6110,1.5503,2.1792,2.3134,0.1362,0.0545,2.2774,"2,377.83",941.71,679.21,"2,350.79",N/A,N/A,0.1984,0.4990,0.2647,0.1990,0.1939,0.5616,0.2562,0.1944,0.2039,0.0215,0.0094,0.2023,209.53,148.35,116.96,208.78,N/A,N/A,2.3331,2.0994,2.4603,"2,351.60",26.28,38.71,N/A,"43,411,766.0","62,641.6","512,914.8",0.0,"893,470.0",0.0,"4,369,107.0",0.0,0.0,"271,710.9","66,995.8","44,326,029.1","5,262,577.0","4,369,107.0","44,326,029.1","5,262,577.0",87.5438,0.1263,1.0343,0.0000,1.8018,0.0000,8.8107,0.0000,0.0000,0.5479,0.1351,89.3875,10.6125,8.8107,89.3875,10.6125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,